Id BDTNS,Id Line,Part text,Line,Text,PN/GN as attested,Id PN/GN as attested,PN/GN Normalized,Id PN/GN normalized,PN or GN,Seal,Date
163890,L2715613,r.,2,mu Si-mu-ru-/um{ki} ba-hul,Si-mu-ru-um{ki},OV_000809,Si-mu-ru-um{ki},OS_000739,GN,,Date
163206,L2707942,r.,3,mu Si-mu-ru-um/{ki} ba-hul,Si-mu-ru-um{ki},OV_000809,Si-mu-ru-um{ki},OS_000739,GN,,Date
163796,L793486,r.,9,mu Si-mu-ru-um/{ki} mu-hul,Si-mu-ru-um{ki},OV_000809,Si-mu-ru-um{ki},OS_000739,GN,,Date
163892,L2715626,r.,3,mu Si-mu-ru-um{[ki]} / ba-hul,Si-mu-ru-um{ki},OV_000809,Si-mu-ru-um{ki},OS_000739,GN,,Date
163891,L793982,r.,4,Si-mu-ru-um{ki} / mu-hul,Si-mu-ru-um{ki},OV_000809,Si-mu-ru-um{ki},OS_000739,GN,,Date
163586,L2710998,r.,3,mu Si-mu-ru-um/{[ki]} mu-hul,Si-mu-ru-um{ki},OV_000809,Si-mu-ru-um{ki},OS_000739,GN,,Date
163587,L2711011,r.,3,mu Si-mu-ru-um{ki} / ba-hul,Si-mu-ru-um{ki},OV_000809,Si-mu-ru-um{ki},OS_000739,GN,,Date
163242,L2708017,r.,3,mu Si-mu-ru-um/{[ki]} ba-hul,Si-mu-ru-um{ki},OV_000809,Si-mu-ru-um{ki},OS_000739,GN,,Date
162992,L2706628,r.,3,mu Si-mu-ru-[um]/{ki} ba-hu[l],Si-mu-ru-um{ki},OV_000809,Si-mu-ru-um{ki},OS_000739,GN,,Date
163639,L2711776,r.,4,mu Si-mu-ru-um/{ki} mu-hul,Si-mu-ru-um{ki},OV_000809,Si-mu-ru-um{ki},OS_000739,GN,,Date
163463,L2709649,r.,3,[mu Si-mu-ru]-um{ki} / [ba-hul],Si-mu-ru-um{ki},OV_000809,Si-mu-ru-um{ki},OS_000739,GN,,Date
164001,L795010,r.,5,mu [{d}I]-bi2-{d}Suen / lugal Uri5{ki}-ma-ke4 / Si-m[u-ru-u]m{ki} mu-/hul,Si-mu-ru-um{ki},OV_000809,Si-mu-ru-um{ki},OS_000739,GN,,Date
164002,L795022,r.,6,[mu Si-m]u-ru-um/[{ki} ba]-hul,Si-mu-ru-um{ki},OV_000809,Si-mu-ru-um{ki},OS_000739,GN,,Date
164003,L795028,r.,1,mu Si-mu-ru-/um{ki} ba-hul-/še3,Si-mu-ru-um{ki},OV_000809,Si-mu-ru-um{ki},OS_000739,GN,,Date
163391,L2709208,r.,3,mu {d}I-bi2-/{d}Suen lugal-e / Si-mu-ru{ki} mu-/hul,Si-mu-ru-um{ki},OV_000809,Si-mu-ru-um{ki},OS_000739,GN,,Date
163390,L2709195,r.,4,mu Si-mu-ru-um{ki} / mu-hul,Si-mu-ru-um{ki},OV_000809,Si-mu-ru-um{ki},OS_000739,GN,,Date
163393,L2709241,r.,2,mu Si-mu-ru-um/{ki} ba-hul,Si-mu-ru-um{ki},OV_000809,Si-mu-ru-um{ki},OS_000739,GN,,Date
163394,L2709253,r.,3,mu Si-mu-ru-um/{ki} ba-hul,Si-mu-ru-um{ki},OV_000809,Si-mu-ru-um{ki},OS_000739,GN,,Date
163439,L2709563,r.,3,mu Si-mu-ru-[um]/{ki} ba-hul,Si-mu-ru-um{ki},OV_000809,Si-mu-ru-um{ki},OS_000739,GN,,Date
163309,L791263,r.,7,mu {d}I-bi2-{d}Suen / lugal Uri5{ki}-ma-ke4 / Si-mu-ru-um{ki} mu-hul,Si-mu-ru-um{ki},OV_000809,Si-mu-ru-um{ki},OS_000739,GN,,Date
163310,L791292,r.,16,mu {d}I-bi2-{d}Suen / lugal Uri5{ki}-ma-ke4 / Si-mu-ru-um{ki} mu-hul,Si-mu-ru-um{ki},OV_000809,Si-mu-ru-um{ki},OS_000739,GN,,Date
163311,L2708591,r.,3,mu {d}I-bi2-/{d}Suen lugal Uri5{ki}-ma-ke4 Si-mu-/ru-um{ki} mu-hul,Si-mu-ru-um{ki},OV_000809,Si-mu-ru-um{ki},OS_000739,GN,,Date
163419,L2709392,r.,4,mu Si-mu-ru-um/{ki} mu-hul,Si-mu-ru-um{ki},OV_000809,Si-mu-ru-um{ki},OS_000739,GN,,Date
163312,L2708604,r.,2,mu {d}I-bi2-{d}Suen / lugal Uri5{ki}-ma-ke4 / Si-mu-ru-um{ki} / mu-hul,Si-mu-ru-um{ki},OV_000809,Si-mu-ru-um{ki},OS_000739,GN,,Date
163130,L2707318,r.,5,mu Si-mu-ru-um/{ki} ba-hul,Si-mu-ru-um{ki},OV_000809,Si-mu-ru-um{ki},OS_000739,GN,,Date
163314,L791300,r.,2,mu Si-mu-ru-um/{ki} mu-hul,Si-mu-ru-um{ki},OV_000809,Si-mu-ru-um{ki},OS_000739,GN,,Date
163395,L2709265,r.,2,mu Si-mu-ru-um/{ki} ba-hul,Si-mu-ru-um{ki},OV_000809,Si-mu-ru-um{ki},OS_000739,GN,,Date
163440,L2709577,r.,3,mu Si-mu-ru-u[m] / [{ki} mu-h]ul,Si-mu-ru-um{ki},OV_000809,Si-mu-ru-um{ki},OS_000739,GN,,Date
163396,L2709277,r.,2,mu Si-mu-ru-um/{ki} ba-hul,Si-mu-ru-um{ki},OV_000809,Si-mu-ru-um{ki},OS_000739,GN,,Date
163397,L2709289,r.,2,mu Si-mu-ru-um/{ki} ba-hul,Si-mu-ru-um{ki},OV_000809,Si-mu-ru-um{ki},OS_000739,GN,,Date
163316,L2703129,r.,2,mu Si-mu-ru-um/{ki} ba-hul,Si-mu-ru-um{ki},OV_000809,Si-mu-ru-um{ki},OS_000739,GN,,Date
163398,L2709302,r.,3,mu Si-mu-ru-um/{ki} ba-hul,Si-mu-ru-um{ki},OV_000809,Si-mu-ru-um{ki},OS_000739,GN,,Date
163998,L2716298,r.,4,[mu] Si-mu-ru-um/{ki} ba-hul,Si-mu-ru-um{ki},OV_000809,Si-mu-ru-um{ki},OS_000739,GN,,Date
164049,L795257,r.ii,17,[mu] {d}I-bi2-{d}Suen / [lu]gal-Uri5{ki}-ma-/ke4 / [Si]-mu-ru-um{ki} mu-/hul,Si-mu-ru-um{ki},OV_000809,Si-mu-ru-um{ki},OS_000739,GN,,Date
163932,L2715859,r.,3,mu Si-mu-ru-um/⌈{ki}⌉ ba-hul,Si-mu-ru-um{ki},OV_000809,Si-mu-ru-um{ki},OS_000739,GN,,Date
163933,L2715871,r.,2,mu Si-mu-ru-um/{ki} ba-hul,Si-mu-ru-um{ki},OV_000809,Si-mu-ru-um{ki},OS_000739,GN,,Date
174699,L1138801,r.,3,Si-mu-ru-um{ki},Si-mu-ru-um{ki},OV_000809,Si-mu-ru-um{ki},OS_000739,GN,,Date
174700,L1138811,r.,2,mu Si-mu-ru-um{ki} mu-hul,Si-mu-ru-um{ki},OV_000809,Si-mu-ru-um{ki},OS_000739,GN,,Date
174695,L1138714,o.,9,Si-nu-nu-tum dam Še-le-bu-um nu-banda3,Si-nu-nu-tum,OV_000810,Si-nu-nu-tum,OS_000740,PN,,
163069,L860146,r.i,9,240 Ši-[nu-r]i,Ši-nu-ri,OV_000811,Ši-nu-ri,OS_000741,PN,,
163083,L787743,o.ii,5,120 Ši-nu-ri,Ši-nu-ri,OV_000811,Ši-nu-ri,OS_000741,PN,,
163096,L788400,o.ii,9,120 Ši-nu-ri,Ši-nu-ri,OV_000811,Ši-nu-ri,OS_000741,PN,,
163093,L788204,o.ii,27,1260 Ši-nu-ri,Ši-nu-ri,OV_000811,Ši-nu-ri,OS_000741,PN,,
163093,L788207,o.ii,30,nam-10 Ši-nu-[r]i,Ši-nu-ri,OV_000811,Ši-nu-ri,OS_000741,PN,,
163093,L788265,r.ii,21,[600] Ši-nu-ri,Ši-nu-ri,OV_000811,Ši-nu-ri,OS_000741,PN,,
163093,L788269,r.ii,25,nam-10 Ši-nu-[r]i,Ši-nu-ri,OV_000811,Ši-nu-ri,OS_000741,PN,,
163104,L788844,r.i,9,180 [Ši]-nu-ri,Ši-nu-ri,OV_000811,Ši-nu-ri,OS_000741,PN,,
163104,L788847,r.i,12,nam-10 Ši-nu-ri,Ši-nu-ri,OV_000811,Ši-nu-ri,OS_000741,PN,,
163109,L2386766,r.ii,8',[n Ši]-nu-ri,Ši-nu-ri,OV_000811,Ši-nu-ri,OS_000741,PN,,
163130,L2707314,r.,2,A-da-lal3 dumu Si-um,Si-um,OV_000812,Si-um,OS_000742,PN,,
163430,L2709496,r.,1,A-da-[la]l3 dumu Si-um,Si-um,OV_000812,Si-um,OS_000742,PN,,
163974,L794713,r.i,8',A-da-lal3 dumu Si-um um-mi-a,Si-um,OV_000812,Si-um,OS_000742,PN,,
192067,L1223698,r.,2,A-da-lal3 um-mi-a / dumu Si-um,Si-um,OV_000812,Si-um,OS_000742,PN,,
164025,L2716656,r.,3,igi Si?-na-ti,Si?-na-ti,OV_000813,Si?-na-ti,OS_000743,PN,,
194556,L2717942,t+e.o.,4,[ki SI?].A-a?-ta,SI?.A-a?,OV_000814,SI.A-a,OS_000744,PN,,
192074,L1223854,,15,0.2.0 gu2-tur SI.A-a,SI.A-a,OV_000815,SI.A-a,OS_000744,PN,,
194615,L2570457,t.o.,4,k[i S]I.A-a-ta,SI.A-a,OV_000815,SI.A-a,OS_000744,PN,,
194615,L2570467,e.o.,4,[ki SI.A]-⌈a⌉-ta,SI.A-a,OV_000815,SI.A-a,OS_000744,PN,,
63963,L718141,s.,3,dumu Silim-ba,Silim-ba,OV_000816,Silim-ba,OS_000745,PN,Seal Legend,
192071,L1223988,r.,4,Šu-{d}d}Nin-isin2{si} šu-i maškim,Šu-{d}d}Nin-isin2{si},OV_000817,Šu-{d}d}Nin-isin2{si},OS_000746,PN,,
162746,L779084,o.i,12,3 guruš ugula Šu-{d}DUMU.ZI,Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
162748,L779228,o.i,11,3 guruš ugula Šu-{d}DUMU.ZI,Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
162749,L779293,o.i,12,1 guruš ugula Šu-{d}DUMU.ZI ,Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
162750,L2385460,o.,12,[ugula Šu]-{d}[DUMU.ZI],Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
162752,L779435,o.i,15,3 guruš ugula [Š]u-{d}DUMU.ZI,Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
162753,L779501,o.i,13,[n] guruš ugula Šu-{d}DU[MU.ZI],Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
162755,L779609,o.i,7',1 guruš ugula Šu-{d}DUMU.ZI,Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
162760,L779927,o.i,13,[... ugula] Šu-{d}DUMU.ZI,Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
162761,L2385581,o.i,11,[4] guruš ugula Šu-{d}DUMU.ZI,Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
162782,L780804,o.,2,7 guruš ugula Šu-{d}DUMU.ZI,Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
162785,L780869,o.,3,ugula Šu-{d}DUMU.ZI,Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
162786,L780887,o.,3,ugula [Š]u-{d}DUMU.ZI,Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
162787,L780909,o.,5,10-la2-1 guruš ugula Šu-{d}DUMU.ZI,Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
162788,L2385892,o.,3,[n guruš ugu]la Šu-{d}DUMU.ZI,Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
162856,L783587,o.,16,1 guruš šidim ugula Šu-{d}DUMU.ZI,Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
162857,L783641,o.,13,1 guruš šidim ugula Šu-{d}DUMU.[ZI],Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
163836,L2387792,o.,8',1 guruš šidim ugula Šu-{d}D[UMU.ZI],Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
162860,L783724,o.,13,1 gur[uš ši]dim 11 guruš 3 geme2 ugula Šu-{d}DUMU.ZI,Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
162862,L1088552,o.,11,2 guruš [ugula Šu]-{d}DUMU.ZI,Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
162869,L784020,o.,13,1 guruš ugula Šu-{d}DUMU.ZI,Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
162865,L783862,o.,11,2 guruš ugula [Šu-{d}DUMU.ZI],Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
162867,L783930,o.,5,1 guruš ugula Šu-{d}DUMU.ZI,Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
162868,L783974,o.,12,7 guruš ugula Šu-{d}DUMU.ZI,Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
162870,L784073,o.,11,1 guruš 2 geme2 [ugula Šu-{d}DUMU.ZI],Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
162928,L785718,o.,2,ugula Šu-{d}DUMU.ZI ,Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
162853,L783534,o.,2,3 guruš ugula Šu-{d}[DUMU.ZI],Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
162854,L783545,o.,1,3 guruš ugula Šu-{d}DUMU.ZI,Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
162929,L785732,o.,4,3 guruš ugula Šu-{d}DUMU.ZI,Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
162871,L784120,o.,10,4 [guruš] ugula Šu-{d}DUMU.[ZI],Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
162872,L784165,o.,10,4 guruš ugula Šu-{d}DUMU.[ZI],Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
162873,L784208,o.,10,5 guruš ugula Šu-{d}DUMU.ZI,Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
162876,L784282,o.,8,1 guruš ugula Šu-{d}DUMU.ZI,Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
162891,L2386168,r.,11,1 guruš tu-ra Šu-{d}DUMU.ZI nu-banda3 gu4,Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
163969,L794621,r.,5,ugula Šu-{d}DUMU.ZI,Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
163055,L786835,r.ii,8,Šu-{d}DUMU.ZI ugula / lu2 hun-ga2,Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
163055,L786841,l.ed.ii,1,[Šu]-{d}DUMU.ZI ugula lu2 hun-ga2,Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
162919,L785538,r.,3,Šu-{d}DUMU.ZI ,Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
163090,L788034,r.,6,Šu-{d}DUMU.ZI ugula l[u2 hun-ga2],Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
162927,L785711,r.,1,ugula Šu-{d}DUMU.ZI,Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
164023,L2716641,r.,5,1 Šu-{d}DUMU.ZI,Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
193924,L2490692,o.i,12,3 guruš ugula Šu-{d}DUMU.ZI ,Šu-{d}DUMU.ZI,OV_000818,Šu-{d}DUMU.ZI,OS_000747,PN,,
163087,L787921,o.,12,300 [Šu]-{d}En-lil2,Šu-{d}En-lil2,OV_000819,Šu-{d}En-lil2,OS_000748,PN,,
163987,L2716182,s.,2,Šu-{d}En-lil2,Šu-{d}En-lil2,OV_000819,Šu-{d}En-lil2,OS_000748,PN,Seal Legend,
164047,L2716948,e.r.,7,[kišib Šu-{d}E]n-lil2,Šu-{d}En-lil2,OV_000819,Šu-{d}En-lil2,OS_000748,PN,,
164047,L2716967,t.r.,7,kišib Šu-{d}En-lil2,Šu-{d}En-lil2,OV_000819,Šu-{d}En-lil2,OS_000748,PN,,
164047,L2716973,s.,2,Šu-{d}En-lil2,Šu-{d}En-lil2,OV_000819,Šu-{d}En-lil2,OS_000748,PN,Seal Legend,
163926,L2715787,r.,1,giri3 Šu-{d}En-/lil2,Šu-{d}En-lil2,OV_000819,Šu-{d}En-lil2,OS_000748,PN,,
163926,L2715794,s.,2,Šu-{d}En-lil2,Šu-{d}En-lil2,OV_000819,Šu-{d}En-lil2,OS_000748,PN,Seal Legend,
163479,L2703082,r.,2,kišib šu-{d}Eš4-tar2,šu-{d}Eš4-tar2,OV_000820,šu-{d}Eš4-tar2,OS_000749,PN,,
162744,L778997,r.,16,1 [Šu]-{d}IŠKUR,Šu-{d}IŠKUR,OV_000821,Šu-{d}IŠKUR,OS_000750,PN,,
162891,L2386172,r.,15,1 Šu-{d}[I]ŠKUR,Šu-{d}IŠKUR,OV_000821,Šu-{d}IŠKUR,OS_000750,PN,,
162956,L785894,o.,8,giri3 Šu-{d}IŠKUR dub-sar,Šu-{d}IŠKUR,OV_000821,Šu-{d}IŠKUR,OS_000750,PN,,
163083,L787744,o.ii,6,240 Šu-{d}IŠKUR,Šu-{d}IŠKUR,OV_000821,Šu-{d}IŠKUR,OS_000750,PN,,
163090,L788020,o.,1,164 sig4 Šu-{d}IŠKUR,Šu-{d}IŠKUR,OV_000821,Šu-{d}IŠKUR,OS_000750,PN,,
163821,L793528,o.,3,Šu-{d}IŠKUR,Šu-{d}IŠKUR,OV_000821,Šu-{d}IŠKUR,OS_000750,PN,,
163824,L793550,o.,3,Šu-{d}IŠKUR,Šu-{d}IŠKUR,OV_000821,Šu-{d}IŠKUR,OS_000750,PN,,
163826,L793574,o.,3,Šu-{d}IŠKUR,Šu-{d}IŠKUR,OV_000821,Šu-{d}IŠKUR,OS_000750,PN,,
163822,L793540,o.,6,Šu-{d}IŠKUR,Šu-{d}IŠKUR,OV_000821,Šu-{d}IŠKUR,OS_000750,PN,,
163827,L819013,t.r.,9,Šu-{d}IŠKUR Šu ba-ti,Šu-{d}IŠKUR,OV_000821,Šu-{d}IŠKUR,OS_000750,PN,,
163828,L793585,o.,5,Šu-{d}IŠKUR,Šu-{d}IŠKUR,OV_000821,Šu-{d}IŠKUR,OS_000750,PN,,
163831,L793617,r.,1,Šu-{d}IŠKUR,Šu-{d}IŠKUR,OV_000821,Šu-{d}IŠKUR,OS_000750,PN,,
163834,L2715058,t.r.,3,Šu-{d}IŠKUR,Šu-{d}IŠKUR,OV_000821,Šu-{d}IŠKUR,OS_000750,PN,,
163835,L2715088,e.r.,7,Šu-{d}IŠKUR Šu ba-an-ti,Šu-{d}IŠKUR,OV_000821,Šu-{d}IŠKUR,OS_000750,PN,,
163835,L2715111,t.r.,7,Šu-{d}IŠKUR ,Šu-{d}IŠKUR,OV_000821,Šu-{d}IŠKUR,OS_000750,PN,,
163837,L793683,r.,7,Šu-{d}IŠKUR,Šu-{d}IŠKUR,OV_000821,Šu-{d}IŠKUR,OS_000750,PN,,
163841,L819160,t.r.,2,[Šu]-{d}IŠKUR,Šu-{d}IŠKUR,OV_000821,Šu-{d}IŠKUR,OS_000750,PN,,
163842,L793695,r.,2,Šu-{d}IŠKUR Šu ba-ti,Šu-{d}IŠKUR,OV_000821,Šu-{d}IŠKUR,OS_000750,PN,,
163846,L2715246,e.o.,5,ki [Šu-{d}IŠKUR-ta],Šu-{d}IŠKUR,OV_000821,Šu-{d}IŠKUR,OS_000750,PN,,
163846,L2715256,t.o.,5,ki Šu-{d}IŠKUR-ta,Šu-{d}IŠKUR,OV_000821,Šu-{d}IŠKUR,OS_000750,PN,,
163844,L2715191,e.r.,2,Šu-{d}IŠKUR,Šu-{d}IŠKUR,OV_000821,Šu-{d}IŠKUR,OS_000750,PN,,
163844,L2715202,t.r.,3,Šu-{d}IŠKUR,Šu-{d}IŠKUR,OV_000821,Šu-{d}IŠKUR,OS_000750,PN,,
163844,L2715212,s.,5,Šu-{d}IŠKUR,Šu-{d}IŠKUR,OV_000821,Šu-{d}IŠKUR,OS_000750,PN,Seal Legend,
163845,L2715233,t.r.,5',Šu-{d}IŠKUR Šu ba-an-ti,Šu-{d}IŠKUR,OV_000821,Šu-{d}IŠKUR,OS_000750,PN,,
163845,L2715239,s.,1,Šu-{d}IŠKUR,Šu-{d}IŠKUR,OV_000821,Šu-{d}IŠKUR,OS_000750,PN,Seal Legend,
163443,L792432,o.,5,ki Šu-{d}IŠKUR-ta,Šu-{d}IŠKUR,OV_000821,Šu-{d}IŠKUR,OS_000750,PN,,
164034,L795101,o.,2,[ki] Šu-{d}IŠ[KUR]-t[a],Šu-{d}IŠKUR,OV_000821,Šu-{d}IŠKUR,OS_000750,PN,,
164096,L795742,o.ii,5',Šu-{d}IŠKUR,Šu-{d}IŠKUR,OV_000821,Šu-{d}IŠKUR,OS_000750,PN,,
163320,L791477,r.ii,6',[Šu]-{d}IŠKUR,Šu-{d}IŠKUR,OV_000821,Šu-{d}IŠKUR,OS_000750,PN,,
164050,L2716997,r.,1,Šu-{d}IŠKUR,Šu-{d}IŠKUR,OV_000821,Šu-{d}IŠKUR,OS_000750,PN,,
164050,L2717008,s.,5,Šu-{d}IŠKUR,Šu-{d}IŠKUR,OV_000821,Šu-{d}IŠKUR,OS_000750,PN,Seal Legend,
164043,L795140,o.,3,Šu-{d}IŠKUR lu2 / I-din-a-bu-um,Šu-{d}IŠKUR,OV_000821,Šu-{d}IŠKUR,OS_000750,PN,,
164033,L795092,o.,2,ki Šu-{d}IŠKUR-[ta],Šu-{d}IŠKUR,OV_000821,Šu-{d}IŠKUR,OS_000750,PN,,
164035,L2716790,t.r.,1,ki Šu-{d}IŠKUR-ta,Šu-{d}IŠKUR,OV_000821,Šu-{d}IŠKUR,OS_000750,PN,,
164030,L795086,o.,2,[ki Šu]-{d}IŠKUR-ta,Šu-{d}IŠKUR,OV_000821,Šu-{d}IŠKUR,OS_000750,PN,,
164071,L2717123,s.,5,Šu-{d}IŠKUR,Šu-{d}IŠKUR,OV_000821,Šu-{d}IŠKUR,OS_000750,PN,Seal Legend,
190102,L1223037,o.,2,ki Šu-{d}IŠKUR-ta,Šu-{d}IŠKUR,OV_000821,Šu-{d}IŠKUR,OS_000750,PN,,
190127,L1223158,o.,7,ki Šu-{d}IŠKUR-ta,Šu-{d}IŠKUR,OV_000821,Šu-{d}IŠKUR,OS_000750,PN,,
190103,L1223379,e.o.,3,ki Šu-{d}IŠKUR-ta,Šu-{d}IŠKUR,OV_000821,Šu-{d}IŠKUR,OS_000750,PN,,
164040,L2716860,s.,3,arad2 Šu-{d}Kab-ta2,Šu-{d}Kab-ta2,OV_000822,Šu-{d}Kab-ta2,OS_000781,PN,Seal Legend,
163268,L2708155,s.,2,arad2 Šu-{d}Kab-ta2,Šu-{d}Kab-ta2,OV_000822,Šu-{d}Kab-ta2,OS_000781,PN,Seal Legend,
164012,L2717744,s.,1,Šu-{d}Kab-ta2 a-zu,Šu-{d}Kab-ta2,OV_000822,Šu-{d}Kab-ta2,OS_000781,PN,Seal Legend,
164018,L2716587,s.,1,Šu-{d}Kab-ta2 a-zu,Šu-{d}Kab-ta2,OV_000822,Šu-{d}Kab-ta2,OS_000781,PN,Seal Legend,
163433,L2709533,s.,1,Šu-{d}Kab-ta2 a-zu,Šu-{d}Kab-ta2,OV_000822,Šu-{d}Kab-ta2,OS_000781,PN,Seal Legend,
163286,L2708388,s.,2,arad2 Šu-{d}Kab-ta2,Šu-{d}Kab-ta2,OV_000822,Šu-{d}Kab-ta2,OS_000781,PN,Seal Legend,
163262,L2708121,s.,2,arad2 Šu-{d}Kab-ta2,Šu-{d}Kab-ta2,OV_000822,Šu-{d}Kab-ta2,OS_000781,PN,Seal Legend,
163444,L2709592,s.,1,Šu-{d}Kab-ta2 a-zu,Šu-{d}Kab-ta2,OV_000822,Šu-{d}Kab-ta2,OS_000781,PN,Seal Legend,
164038,L2716839,s.,3,arad2 Šu-{d}Kab-ta2,Šu-{d}Kab-ta2,OV_000822,Šu-{d}Kab-ta2,OS_000781,PN,Seal Legend,
164035,L2716800,s.,3,arad2 Šu-{d}Kab-ta2,Šu-{d}Kab-ta2,OV_000822,Šu-{d}Kab-ta2,OS_000781,PN,Seal Legend,
164064,L2717080,s.,1,Šu-{d}Kab-ta2 a-zu,Šu-{d}Kab-ta2,OV_000822,Šu-{d}Kab-ta2,OS_000781,PN,Seal Legend,
163772,L2714089,s.,1,Šu-{d}Kab2-ta,Šu-{d}Kab2-ta,OV_000823,Šu-{d}Kab-ta2,OS_000781,PN,Seal Legend,
163710,L2712926,s.,1,Šu-{d}Kab2-ta,Šu-{d}Kab2-ta,OV_000823,Šu-{d}Kab2-ta2,OS_000751,PN,Seal Legend,
163648,L2711902,s.,1,Šu-{d}Kab2-ta a-zu,Šu-{d}Kab2-ta,OV_000823,Šu-{d}Kab2-ta2,OS_000751,PN,Seal Legend,
163357,L2709040,s.,1,Šu-{d}Kab2-ta a-zu,Šu-{d}Kab2-ta,OV_000823,Šu-{d}Kab2-ta2,OS_000751,PN,Seal Legend,
171491,L2717675,s.,1,Šu-{d}Kab2-ta a-zu,Šu-{d}Kab2-ta,OV_000823,Šu-{d}Kab2-ta2,OS_000751,PN,Seal Legend,
170089,L2717613,s.,1,[Šu-{d}Kab2-ta a-zu],Šu-{d}Kab2-ta,OV_000823,Šu-{d}Kab2-ta2,OS_000751,PN,Seal Legend,
170080,L2717434,s.,1,Šu-{d}Kab2-ta a-zu,Šu-{d}Kab2-ta,OV_000823,Šu-{d}Kab2-ta2,OS_000751,PN,Seal Legend,
170081,L2717450,s.,1,Šu-{d}[Kab2-ta a-zu],Šu-{d}Kab2-ta,OV_000823,Šu-{d}Kab2-ta2,OS_000751,PN,Seal Legend,
192054,L1223117,s.,1,[Šu]-{d}Kab2-ta [a]-zu,Šu-{d}Kab2-ta,OV_000823,Šu-{d}Kab2-ta2,OS_000751,PN,Seal Legend,
192059,L1223460,s.,1,Šu-{d}Kab2-ta a-zu,Šu-{d}Kab2-ta,OV_000823,Šu-{d}Kab2-ta2,OS_000751,PN,Seal Legend,
192062,L1223578,s.,1,Šu-{d}Kab2-ta a-zu,Šu-{d}Kab2-ta,OV_000823,Šu-{d}Kab2-ta2,OS_000751,PN,Seal Legend,
